Vocab,ไทย,Japanese,gosho number,Reference,,,,,,,,,,,,,,,,,,,,,
"See Brief History of Japan, A",,Kōen （皇円）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Kōfuku-ji （興福寺）,,Kōfuku-ji （興福寺）,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Old Doctrine school (See True Word school),,Kogi-ha （古義派・古義真言宗）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
to expound the teaching of the Lotus Sutra widely for others (See four stages of faith),,kōi-tasetsu （広為他説）:,,,,,,,,,,,,,,,,,,,,,,,
householder,คฤหบดี/ คหบดี,koji （居士）: ,2,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
god of fragrance,,kōjin （香神）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Kōjō （光定）,,Kōjō （光定）,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Bright Pure,Kōjō（光浄菩薩）,Kōjō（光浄菩薩）,,WND1_app_F,,,,,,,,,,,,,,,,,,,,,
Kuang-hsiu,พระกว่างซิ่ง,Kōju（広修）,,WND1_app_F,,,,,,,,,,,,,,,,,,,,,
Origin of the Servi,,Kōka-ten （広果天）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
opening the near and revealing the distant in expanded form (See opening the near and revealing the distant),,kōkaigon-kennon （広開近顕遠）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
expanded replacement of the three vehicles with the one vehicle,,kōkaisan-ken’ichi （広開三顕一）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Kokan Shiren （虎関師錬）,,Kokan Shiren （虎関師錬）,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
high grain prices,,kokki （穀貴）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Hsing-huang,,Kōkō （興皇）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Hsing-huang,,Kōkō（興皇）,,WND1_app_F,,,,,,,,,,,,,,,,,,,,,
Huhuva hell (See eight cold hells),,Kokoba-jigoku （虎虎婆地獄）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
ākāsha,,kokū （虚空）:,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Ceremony in the Air,พิธีห้วงอวกาศ แก้เป็น พิธีในอากาศ,kokū-e （虚空会）:,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
spacelike immovable wisdom (See Three Great Secret Laws),,kokū-fudō-e （虚空不動慧）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
spacelike immovable meditation (See Three Great Secret Laws),,kokū-fudō-jō （虚空不動定）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
spacelike immovable precept (See Three Great Secret Laws),,kokū-fudō-kai （虚空不動戒）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Dronodana,,Kokubon-nō（斛飯王）,,WND1_app_F,,,,,,,,,,,,,,,,,,,,,
Dronodana,,Kokubonnō （斛飯王）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
provincial temples,,kokubun-ji （国分寺）:,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
provincial temples for nuns,,kokubun-niji （国分尼寺）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
kshetra,,kokudo （国土）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
realm of the environment (See three realms of existence),การแยกความแตกต่างของสภาพแวดล้อม,kokudo-seken （国土世間）: ,87,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
hell of black cords,กาฬสูตรนรก,Kokujō-jigoku （黒縄地獄）:,"61,52",Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Void-Dwelling (See sixteen princes),,Kokūjū-butsu （虚空住仏）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
"One Hundred Records of the Great Teacher T’ien-t’ai, The",,Kokusei-hyakuroku （国清百録）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Kuo-ch’ing-ssu,,Kokusei-ji （国清寺）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
teacher of the nation,,kokushi （国師）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Space Treasury,,Kokūzō-bosatsu （虚空蔵菩薩）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Space Treasury,,Kokūzō（虚空蔵菩薩）,,WND1_app_F,,,,,,,,,,,,,,,,,,,,,
Komatsubara Persecution,,Komatsubara-no-hōnan （小松原の法難）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Wide-Eyed,,Kōmoku-ten （広目天）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
fundamental earthly desires (See earthly desires),,kompon-bonnō （根本煩悩）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
root teaching,,kompon-hōrin （根本法輪）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Light Bright,,Kōmyō-nyorai （光明如来）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Li Lou,หลีลู่,Ri Rō（離婁）,"2, 13",appendix F,,,,,,,,,,,,,,,,,,,,,
indriya,,kon （根）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
mutual identification and nonduality,ความเป็นเอกภาพเดียวกันกับอทวิภาวะ,kon do mu ni,"10,30",,,,,,,,,,,,,,,,,,,,,,
golden hall (See seven-halled temple),,kon-dō （金堂）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
the boy Diamond Pounder,พิธีบูชาวัชรกุมาร,Kongō-dōji（金剛童子）,38,WND1_app_F,,,,,,,,,,,,,,,,,,,,,
Diamond-like Perfection of Wisdom Sutra,,Kongō-hannya-haramitsu-kyō （金剛般若波羅蜜経）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Diamond Wisdom Sutra,วัชรเฉทิกปรัชญาปารมิตาสูตร,Kongō-hannya-kyō （金剛般若経）: ,39,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Diamond Wisdom Sutra / Daimond-like Perfection of Wisdom Sutra,,Kongo-hannya-kyo / Kongo-hannya-haramitsu-kyo,,,,,,,,,,,,,,,,,,,,,,,
precept of the diamond chalice,ศีลแห่งภาชนะสมบัติเพชร,kongō-hōki-kai （金剛宝器戒）: ,57,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Vajrayāna,,Kongō-jō （金剛乗）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Diamond Realm,,kongō-kai （金剛界）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Diamond Sutra,วชฺร-จฺเฉทิกา ปฺรชฺญาปรมิตา-สูตฺร (Vajracchedikā-prajñāpāramitā-sūtra) วัชรัจเฉทิกาปรัชญาปารมิตาสูตร,Kongō-kyō （金剛経）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
diamond-pounder,วัชรศูล,kongō-sho （金剛杵）: ,39,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
"Diamond Scalpel, The",วัชรเฉทิก (วัด-ชะ-ระ-เฉ-ทิ-กะ),Kongōbei （金剛剛）: ,"10, 39, 47, 101",Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Kongōbu-ji （金剛峯寺）,วัดคงโงบุจิ,Kongōbu-ji （金剛峯寺）,72,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Chin-kang-chih, Chin-kang-chih --พระวัชรโพธิ = นักศึกษาคำสอนลึกลับ เขาศึกษากับพระNagabodhiก่อนเดินทางไปปท.จีนใน ค.ศ. 720 ซึ่งเขาได้รับการสนับสนุนจากจักรพรรดิไท่จง เขาได้แปลตำราหลายเล่มเป็นภาษาจีนและเป็นอาจารย์ของพระอโมฆวัชระ,Kongōchi （金剛智）: ,"30, 61,68",Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Chin-kang-chih,,Kongōchi（金剛智）,,WND1_app_F,,,,,,,,,,,,,,,,,,,,,
mind’s disturbances,จิตใจที่ฟุ้งซ่าน,Kongocho-kyo,7,,,,,,,,,,,,,,,,,,,,,,
Diamond Crown Sutra,วัชรเสขรสูตร ,Kongōchō-kyō （金剛頂経）: ,"12,13,39,66",Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Diamond Banner,วัชรเกตุโพธิสัตว์,Kongōdō-bosatsu （金剛幢菩薩）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Diamond Banner,,Kongōdō（金剛幢菩薩）,,WND1_app_F,,,,,,,,,,,,,,,,,,,,,
Diamond Pāramitā (See five mighty bodhisattvas),,Kongōharamitta-bosatsu （金剛波羅蜜多菩薩）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Diamond Treasure (See five mighty bodhisattvas),,Kongōhō-bosatsu （金剛宝菩薩）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Mahāvairochana of the Diamond Realm (SeeMahāvairochana),,Kongōkai-dainichi （金剛界大日）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Diamond Realm mandala,,kongōkai-mandara （金剛界曼荼羅）: ,17,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Diamond Roar (See five mighty bodhisattvas),,Kongōku-bosatsu （金剛吼菩薩）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Diamond Benefit (See five mighty bodhisattvas),,Kongōri-bosatsu （金剛利菩薩）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Vajrasattva,พระวัชรสัตว์,Kongōsatta （金剛薩埵）: ,"10,15",Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Vajrasattva,,Kongōsatta（金剛薩埵 ）,,WND1_app_F,,,,,,,,,,,,,,,,,,,,,
Diamond Hand (See five mighty bodhisattvas),,Kongōshu-bosatsu （金剛手菩薩）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Diamond Yaksha (See five mighty bodhisattvas),,Kongōyasha-bosatsu （金剛薬叉菩薩）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Diamond Yaksha (See five great wisdom kings),,Kongōyasha-myō’ō （金剛夜叉明王）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Diamond Storehouse,วัชรครรภโพธิสัตว์,Kongōzō-bosatsu （金剛蔵菩薩）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Diamond Storehouse,,Kongōzō（金剛蔵菩薩）,,WND1_app_F,,,,,,,,,,,,,,,,,,,,,
"Kōnichi, the lay nun",,Kōnichi-ama （光日尼）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Kōnichi-bō （光日房）,,Kōnichi-bō （光日房）,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Hung-jen,พระหงเหยิ่น,Kōnin （弘忍）: ,13,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
golden-winged bird,,konji-chō （金翅鳥）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Golden Color,สุวรรณมหาราชา (ชื่อพระสูตร สุวรรณโสตตมสูตเรนทรราชสูตร),Konjiki-ō （金色王）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Golden Color,สุวรรณมหาราชา (ชื่อพระสูตร สุวรรณโสตตมสูตเรนทรราชสูตร),Konjiki-ō（金色王）,,WND1_app_F,,,,,,,,,,,,,,,,,,,,,
King Golden Color Sutra (See Golden Color),สุวรรณประภาโสตตมสูตเรนทรราชสูตร (line 2023-09-30)  ส่วนชื่อพระราชา ตามภาษาจีนตรงตัว คัมภีร์ราชาสีทอง  น่าจะปรับให้เหมาะได้เลย เช่น สุวรรณมหาราชา,Konjikiō-kyō （金色王経）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Golden Light Sutra,เป็นชื่อย่ออีกแบบของ Sovereign Kings of the Golden Light Sutra โดยสามารถใช้ได้สองแบบคือ 1.สุวรรณประภาสสูตร หรือ 2.สุวรรณประภาโสตตมสูตร  เราเลือกใช้แบบที่ 1.,Konkōmyō-kyō （金光明経）: ,"2, 68,81",Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Sovereign Kings of the Golden Light Sutra,สุุวรรณประภาโสตตมสูตเรนทรราชสูตร,Konkōmyō-saishō’ō-kyō （金光明最勝王経）: ,"44,68",Dict_app_J,,,,,,,,,,,,,,,,,,,,,
temples for the protection of the nation by the power of the Golden Light Sutra and the four heavenly kings (See provincial temples),,Konkōmyō-shitennō-gokoku-no-tera （金光明四天王護国之寺）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
gold circle,กาญจนมณฑล,konrin （金輪）: ,14,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
gold-wheel treasure,,konrin-hō （金輪宝）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
gold-wheel-turning king,สุวรรณจักรพรรดิราชา,konrin-ō （金輪王）: ,30,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Kunlun Mountains (See Silk Road),,Konron-sammyaku （崑崙山脈）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Golden Grains,,Konzoku-ō（金粟王）,,WND1_app_F,,,,,,,,,,,,,,,,,,,,,
Kōsai （幸西）,,Kōsai （幸西）,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
widely propagated,เผยแผ่อย่างกว้างขวาง,Kosen,66,,,,,,,,,,,,,,,,,,,,,,
spread far and wide,เผยแผ่ธรรมไพศาล,Kosen Rufu,66,,,,,,,,,,,,,,,,,,,,,,
kōsen-rufu （広宣流布）,,kōsen-rufu （広宣流布）,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Kou-chien,,Kōsen（勾践）,,WND1_app_F,,,,,,,,,,,,,,,,,,,,,
Drona,,Kōshō-baramon （香姓婆羅門）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Kao-ch’ang,เกาฉาง(เมือง),Kōshō-koku （高昌国）: ,66,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Kuang-hsiu,,Kōshū （広脩）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Vast Myriad Virtue,,Kōshutoku（広衆徳仏）,,WND1_app_F,,,,,,,,,,,,,,,,,,,,,
"Biographies of Eminent Priests, The",ชีวประวัติของสงฆ์ที่มีชื่อเสียง,Kōsō-den （高僧伝）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Emperor Kao-tsung,จักรพรรดิเกาจง,Kōsō-tei（高宗帝）,43,WND1_app_F,,,,,,,,,,,,,,,,,,,,,
Emperor Kao-tsu,จักรพรรดิฮั่นโกโจ,Kōso（高祖）,"13,30,39",WND1_app_F,,,,,,,,,,,,,,,,,,,,,
K’ang-seng-hui,,Kōsōe （康僧会）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Samghavarman (1),,Kōsōgai （康僧鎧）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
"Fragrant, Mount",,Kōsui-sen （香酔山）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Kuang-che-ssu,,Kōtaku-ji （光宅寺）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
King Kao-ting,,Kōtei-ō（高丁王）,,WND1_app_F,,,,,,,,,,,,,,,,,,,,,
eye-begging Brahman,,kotsugen-no-baramon （乞眼の婆羅門）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
practice of alms-begging (See bhikshu),,kotsujiki-gyō （乞食行）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
"Kōya, Mount",เขาโคยะ,Kōya-san （高野山）: ,"7, 13",Dict_app_J,,,,,,,,,,,,,,,,,,,,,
"Propagation of Zen for the Protection of the Country, The",,Kōzen-gokoku-ron （興禅護国論）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
ākāsha,,kū （空）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
non-substantiality,สุญญภาวะ,kū （空）: ,12,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
suffering,,ku （苦）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
peaceful practice of the mouth (See four peaceful practices),,ku-anraku-gyō （口安楽行）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
meditation on non-substantiality (See three meditations for emancipation),,kū-gedatsumon （空解脱門）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
nine worlds,,ku-kai （九界）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
kalpa of disintegration,,kū-kō （空劫）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
nine types of arrogance,,ku-man （九慢）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
mystery of the mouth (See three mysteries),,ku-mitsu （口密）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
nine consciousnesses,9 วิญญาณ,ku-shiki （九識）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
nine schools,,ku-shū （九宗）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
truth of non-substantiality (See three truths),,kū-tai （空諦）: ,,,,,,,,,,,,,,,,,,,,,,,
truth of suffering (See four noble truths),,ku-tai （苦諦）: ,,,,,,,,,,,,,,,,,,,,,,,
"Kubo, the lay nun of",,Kubo-no-ama （窪尼）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
nine divisions of the teachings,,kubun-kyō （九分教）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
nine divisions of the scriptures,,kubun-kyō （九分経）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Kudō Yoshitaka （工藤吉隆）,ท่านคุโด โยชิทากะ,Kudō Yoshitaka （工藤吉隆）,14,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
benefit; punya,benefit,kudoku （功徳）: ,88,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
cluster of blessings (See mandala),,kudoku-ju （功徳聚）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
mystic principle of merit and benefit (Seeten mystic principles),,kudoku-riyaku-myō （功徳利益妙）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Forest of Merits,,Kudokurin-bosatsu （功徳林菩薩）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Forest of Merits,,Kudokurin（功徳林菩薩）,,WND1_app_F,,,,,,,,,,,,,,,,,,,,,
Gautama,โคดม,Kudon （瞿曇）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Gautama,,Kudon（瞿曇）,,WND1_app_F,,,,,,,,,,,,,,,,,,,,,
the ascetic Gautama,โคดมฤๅษี,Kudon（瞿曇仙人）, ,WND1_app_F,,,,,,,,,,,,,,,,,,,,,
monk Shore of Suffering,ภิกษุฟากทุกข์,Kugan biku,"10, 15",,,,,,,,,,,,,,,,,,,,,,
Shore of Suffering,,Kugan-biku （苦岸比丘）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
the monk Shore of Suffering,ภิกษุฟากทุกข์,Kugan（苦岸比丘）,"15, 61",WND1_app_F,,,,,,,,,,,,,,,,,,,,,
deserted and quiet place (See aranya),,kūgen （空閑）:,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Kokālika,พระโกกาลิกะ,Kugyari （瞿伽利）: ,"9, 14",Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Kokālika,,Kugyari（瞿伽利）,,WND1_app_F,,,,,,,,,,,,,,,,,,,,,
ascetic practice; austere practice (See five ascetics),,kugyō （苦行）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
kumbhānda,กุมภัณฑ์,kuhanda （鳩槃荼）: ,43,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Gopikā,,Kui （瞿夷）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Peacock King (See En no Ozunu),,Kujaku-myō’ō （孔雀明王）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
ninety-five non-Buddhist schools,,kujūgoshu-no-gedō （九十五種の外道）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Kūkai （空海）,,Kūkai （空海）,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
sea of suffering (See sea of the sufferings of birth and death),,kukai （苦海）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
inclusion of Buddhahood in the nine worlds,,kukai-shogu-no-bukkai （九界所具の仏界）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
inclusion of Buddhahood in the nine worlds,,kukai-soku-bukkai （九界即仏界）:,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Kokālika,,Kukari （瞿伽利）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
"Treatise on the Treasure Vehicle of Buddhahood, The",รัตนโคตรวิภาคมหายาโนตตรตันตรศาสตร์ ,Kukyō-ichijō-hōshō-ron （究竟一乗宝性論）: ,72,,,,,,,,,,,,,,,,,,,,,,
stage of ultimate enlightenment,,kukyō-soku （究竟即）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Kumārata,,Kumarada （鳩摩羅駄）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Kumārata,,Kumarada（鳩摩羅駄）,,WND1_app_F,,,,,,,,,,,,,,,,,,,,,
Kumārayāna,พระกุมารยานะ (บิดาของพระกุมารชีวะ),Kumaraen （鳩摩羅炎）: ,70,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Kumārayāna,,Kumaraen（鳩摩羅炎）,,WND1_app_F,,,,,,,,,,,,,,,,,,,,,
Kumārajīva,,Kumarajū （鳩摩羅什）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Kumārajīva,กุมารชีวะ ,Kumarajū（鳩摩羅什）(344–413) (;  Kumarajū),,WND1_app_F,,,,,,,,,,,,,,,,,,,,,
Kumuda hell (See eight cold hells),,Kumotsuzu-jigoku （拘物頭地獄）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Realm of Boundless Empty Space,,Kūmuhen-jo （空無辺処）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
meditation on the Realm of Boundless Empty Space (See Realm of Boundless Empty Space),,Kūmuhenjo-jō （空無辺処定）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Heaven of Boundless Empty Space,,Kūmuhenjo-ten （空無辺処天）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Kumtura caves (See Kucha),,Kumutora-sekkutsu （クムトラ石窟）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Kanakamuni,,Kunagon-butsu （倶那含仏）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
teaching of gleaning,,kunjū-kyō （捃拾教）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
nine great ordeals,บรรดามหาภัย 9 ประการ,kuō-no-dainan （九横の大難）: ,"30, 49",Dict_app_J,,,,,,,,,,,,,,,,,,,,,
kuon-ganjo （久遠元初）,,kuon-ganjo （久遠元初）,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Kuon-ji （久遠寺）,,Kuon-ji （久遠寺）,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
attainment of Buddhahood in the remote past,,kuon-jitujō （久遠実成）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Buddha of beginningless time,,kuonganjo-no-jijuyūshin （久遠元初の自受用身）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
See Shiba Tatsuto,,Kuratsukuri no Tori （鞍作止利）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Kolita,,Kuri（拘利）,,WND1_app_F,,,,,,,,,,,,,,,,,,,,,
Kuru (See sixteen great states),,Kurō-koku （拘楼国）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
krosha,,kurosha （倶盧舎）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Uttarakuru,,Kuru-shū （倶盧洲）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Ulūka,,Kuru（留外道）,,WND1_app_F,,,,,,,,,,,,,,,,,,,,,
Krakucchanda,,Kuruson-butsu （拘留孫仏）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
nine mountains and eight seas,,kusen-hakkai （九山八海）: ,75,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Dharma Analysis Treasury,,Kusha （倶舎宗）,,WND1_app_J,,,,,,,,,,,,,,,,,,,,,
"Dharma Analysis Treasury, The",อภิธรรมโกษศาสตร์,Kusha-ron （倶舎論）:,,WND1_app_j,,,,,,,,,,,,,,,,,,,,,
"Dharma Analysis Treasury, The",อภิธรรมโกษศาสตร์,Kusha-ron （倶舎論）: ,"11,17,30",Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Dharma Analysis Treasury school,นิกายอภิธรรมโกศ (ถ้าเป็นชื่อนิกาย) ,Kusha-shū （倶舎宗）: ,"17,30",Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Kushan,,Kushāna-chō （クシャーナ朝）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
The Annotations on “The Dharma Analysis Treasury” (See Fa-pao),,Kusharon-sho （倶舎論疏）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Kushinagara,เมืองกุสินารา ,Kushinagara （拘尸那掲羅）: ,38,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
Ghoshila,,Kushira （瞿師羅）: ,,Dict_app_J,,,,,,,,,,,,,,,,,,,,,
